Close Time,Open,High,Low,Close,Volume
2024-01-04 23:00:00-10:00,1.07817,1.07829,1.07718,1.07734,10897.65
2024-01-05 00:00:00-10:00,1.07056,1.07195,1.0687,1.06909,24667.56
2024-01-05 01:00:00-10:00,1.0691,1.0699,1.06831,1.06837,17577.42
2024-01-05 02:00:00-10:00,1.06836,1.06867,1.06759,1.06789,8454.97
2024-01-05 03:00:00-10:00,1.0679,1.06829,1.06752,1.06801,5625.68
2024-01-05 04:00:00-10:00,1.06801,1.06825,1.0676,1.06779,4509.2
2024-01-05 05:00:00-10:00,1.06781,1.06806,1.06717,1.06725,5329.63
2024-01-05 06:00:00-10:00,1.06725,1.06734,1.06647,1.06653,3994.61
2024-01-05 07:00:00-10:00,1.06643,1.06732,1.06635,1.06695,1414.5
2024-01-05 08:00:00-10:00,1.06685,1.06696,1.06658,1.06674,2086.57
2024-01-05 09:00:00-10:00,1.06674,1.06675,1.06654,1.06659,3886.96
2024-01-05 10:00:00-10:00,1.0666,1.06671,1.0658,1.06616,3422.42
2024-01-05 11:00:00-10:00,1.06618,1.06631,1.0659,1.06606,2241.23
2024-01-05 12:00:00-10:00,1.06605,1.06605,1.06572,1.06588,2081.95
2024-01-05 13:00:00-10:00,1.06587,1.0659,1.06558,1.06564,3901.89
2024-01-05 14:00:00-10:00,1.06565,1.06569,1.06549,1.06557,3620.85
2024-01-05 15:00:00-10:00,1.06557,1.06568,1.0654,1.06553,3831.43
2024-01-05 16:00:00-10:00,1.06554,1.06583,1.06494,1.06516,5928.43
2024-01-05 17:00:00-10:00,1.06515,1.06617,1.06515,1.06609,5988.72
2024-01-05 18:00:00-10:00,1.0661,1.06705,1.0661,1.06693,4060.39
2024-01-05 19:00:00-10:00,1.06695,1.06732,1.06678,1.06698,4452.86
2024-01-05 20:00:00-10:00,1.06697,1.06732,1.06666,1.06689,7091.55
2024-01-05 21:00:00-10:00,1.06688,1.06726,1.06671,1.06717,3776.67
2024-01-05 22:00:00-10:00,1.06718,1.06847,1.06715,1.06843,9881.56
2024-01-05 23:00:00-10:00,1.06842,1.06853,1.06748,1.06814,10070.17
2024-01-06 00:00:00-10:00,1.08689,1.08774,1.0851,1.08555,24518.0299
2024-01-06 01:00:00-10:00,1.08556,1.08589,1.08416,1.08459,13854.15
2024-01-06 02:00:00-10:00,1.0846,1.0852,1.08397,1.08473,9500.66
2024-01-06 03:00:00-10:00,1.0847,1.08526,1.08454,1.0847,4837.56
2024-01-06 04:00:00-10:00,1.08471,1.08491,1.0841,1.08425,4203.81
2024-01-06 05:00:00-10:00,1.08424,1.08512,1.08405,1.0851,5577.51
2024-01-06 06:00:00-10:00,1.0851,1.08521,1.08438,1.0845,2894.31
2024-01-07 06:00:00-10:00,1.07119,1.07119,1.07119,1.07119,0.0
2024-01-07 07:00:00-10:00,1.07438,1.07455,1.07355,1.07381,1806.04
2024-01-07 08:00:00-10:00,1.07381,1.07416,1.0732,1.07367,4335.89
2024-01-07 09:00:00-10:00,1.0737,1.07395,1.07339,1.07349,3663.27
2024-01-07 10:00:00-10:00,1.0735,1.07497,1.07348,1.07456,11118.8
2024-01-07 11:00:00-10:00,1.07455,1.07615,1.07429,1.07482,16112.32
2024-01-07 12:00:00-10:00,1.07484,1.07551,1.07469,1.07549,5451.4800000000005
2024-01-07 13:00:00-10:00,1.07549,1.07565,1.07515,1.07528,2786.09
2024-01-07 14:00:00-10:00,1.07527,1.07586,1.07524,1.07548,4875.39
2024-01-07 15:00:00-10:00,1.07546,1.07621,1.07541,1.07556,5990.88
2024-01-07 16:00:00-10:00,1.07555,1.07763,1.07553,1.07697,16848.07
2024-01-07 17:00:00-10:00,1.07699,1.07725,1.07513,1.07545,18392.72
2024-01-07 18:00:00-10:00,1.07544,1.0772,1.07495,1.07682,12275.26
2024-01-07 19:00:00-10:00,1.07681,1.07685,1.0756,1.07571,10007.43
2024-01-07 20:00:00-10:00,1.0757,1.0757,1.07473,1.07485,7390.15
2024-01-07 21:00:00-10:00,1.07487,1.07523,1.07426,1.07489,6544.17
2024-01-07 22:00:00-10:00,1.07487,1.075,1.07398,1.07481,10066.18
2024-01-07 23:00:00-10:00,1.07481,1.07592,1.07481,1.07547,13733.57
2024-01-08 00:00:00-10:00,1.08429,1.08467,1.08172,1.08215,27414.4099
2024-01-08 01:00:00-10:00,1.08216,1.08277,1.08189,1.08231,16836.04
2024-01-08 02:00:00-10:00,1.08228,1.08232,1.08042,1.08092,8157.88
2024-01-08 03:00:00-10:00,1.08092,1.08164,1.08057,1.08161,5093.860000000001
2024-01-08 04:00:00-10:00,1.0816,1.08292,1.08019,1.08268,30728.28
2024-01-08 05:00:00-10:00,1.08266,1.08329,1.08192,1.08227,22169.91
2024-01-08 06:00:00-10:00,1.08226,1.0828,1.08169,1.08256,3405.51
2024-01-08 07:00:00-10:00,1.08256,1.08282,1.08227,1.08272,592.24
2024-01-08 08:00:00-10:00,1.0827,1.08309,1.0824,1.08243,2216.66
2024-01-08 09:00:00-10:00,1.08246,1.08255,1.08217,1.08238,4243.72
2024-01-08 10:00:00-10:00,1.08235,1.083,1.08232,1.08276,8346.88
2024-01-08 11:00:00-10:00,1.08275,1.08336,1.08269,1.08276,9600.56
2024-01-08 12:00:00-10:00,1.08275,1.08307,1.08242,1.08261,8738.31
2024-01-08 13:00:00-10:00,1.08261,1.08345,1.08255,1.08328,6122.46
2024-01-08 14:00:00-10:00,1.08328,1.08354,1.08263,1.08267,7035.8
2024-01-08 15:00:00-10:00,1.08267,1.08296,1.08253,1.08272,7903.97
2024-01-08 16:00:00-10:00,1.0827,1.08277,1.0811,1.0816,14132.44
2024-01-08 17:00:00-10:00,1.08161,1.08199,1.07991,1.08009,19068.39
2024-01-08 18:00:00-10:00,1.08009,1.08021,1.07813,1.07843,14738.72
2024-01-08 19:00:00-10:00,1.07842,1.07861,1.07774,1.07778,11303.78
2024-01-08 20:00:00-10:00,1.07781,1.07896,1.07779,1.07842,7523.48
2024-01-08 21:00:00-10:00,1.07844,1.07958,1.07805,1.07918,20155.01
2024-01-08 22:00:00-10:00,1.07919,1.08084,1.07869,1.07964,32173.9399
2024-01-08 23:00:00-10:00,1.07963,1.0806,1.07872,1.08027,22939.18
2024-01-10 00:00:00-10:00,1.11684,1.11686,1.11409,1.11583,25948.06
2024-01-10 01:00:00-10:00,1.11582,1.11642,1.1135,1.11441,20865.58
2024-01-10 02:00:00-10:00,1.11442,1.11498,1.11399,1.11484,13056.43
2024-01-10 03:00:00-10:00,1.11484,1.11629,1.11481,1.1153,10543.58
2024-01-10 04:00:00-10:00,1.11528,1.11547,1.11136,1.11322,31406.2799
2024-01-10 05:00:00-10:00,1.11322,1.11361,1.11215,1.11326,15503.81
2024-01-10 06:00:00-10:00,1.11326,1.11365,1.11302,1.11345,4181.96
2024-01-10 07:00:00-10:00,1.11344,1.11356,1.11289,1.11351,1083.53
2024-01-10 08:00:00-10:00,1.1135,1.11419,1.11342,1.11415,833.73
2024-01-10 09:00:00-10:00,1.11417,1.11426,1.11355,1.11365,2686.32
2024-01-10 10:00:00-10:00,1.11365,1.11372,1.11271,1.11322,5000.44
2024-01-10 11:00:00-10:00,1.11322,1.11433,1.11313,1.1143,4121.68
2024-01-10 12:00:00-10:00,1.11431,1.11433,1.11359,1.11388,2357.71
2024-01-10 13:00:00-10:00,1.11389,1.11399,1.11354,1.11377,2501.17
2024-01-10 14:00:00-10:00,1.11377,1.11413,1.11346,1.11405,2386.66
2024-01-10 15:00:00-10:00,1.11407,1.11439,1.11362,1.11375,3845.37
2024-01-10 16:00:00-10:00,1.11374,1.1141,1.11309,1.11345,6699.47
2024-01-10 17:00:00-10:00,1.11345,1.11369,1.11116,1.1115,15258.66
2024-01-10 18:00:00-10:00,1.11153,1.11201,1.10981,1.11026,11289.42
2024-01-10 19:00:00-10:00,1.11026,1.11145,1.1092,1.1095,9501.52
2024-01-10 20:00:00-10:00,1.10949,1.10976,1.10839,1.10869,13671.34
2024-01-10 21:00:00-10:00,1.1087,1.10998,1.10785,1.10845,21860.05
2024-01-10 22:00:00-10:00,1.10845,1.10886,1.10702,1.10711,28594.53
2024-01-10 23:00:00-10:00,1.1071,1.1083,1.10584,1.10708,31110.15
2024-01-11 00:00:00-10:00,1.08594,1.08767,1.08515,1.08655,26940.04
2024-01-11 01:00:00-10:00,1.08654,1.08654,1.08461,1.08554,23435.08
2024-01-11 02:00:00-10:00,1.08554,1.08629,1.08536,1.0858,16438.170000000002
2024-01-11 03:00:00-10:00,1.08581,1.08643,1.08554,1.08615,9651.87
2024-01-11 04:00:00-10:00,1.08616,1.08731,1.08606,1.08704,11112.43
2024-01-11 05:00:00-10:00,1.08705,1.08783,1.08679,1.08773,11287.89
2024-01-11 06:00:00-10:00,1.08775,1.08851,1.08772,1.08833,5931.28
2024-01-11 07:00:00-10:00,1.0883,1.08855,1.08815,1.08821,838.5
2024-01-11 08:00:00-10:00,1.0882,1.08863,1.0881,1.08859,1874.07
2024-01-11 09:00:00-10:00,1.0886,1.08863,1.08834,1.08839,3432.16
2024-01-11 10:00:00-10:00,1.08838,1.08874,1.08804,1.08866,6396.63
2024-01-11 11:00:00-10:00,1.08866,1.08885,1.08785,1.08798,12815.96
2024-01-11 12:00:00-10:00,1.08799,1.08811,1.08765,1.08782,10539.44
2024-01-11 13:00:00-10:00,1.08783,1.08789,1.08751,1.08763,7541.07
2024-01-11 14:00:00-10:00,1.08762,1.08789,1.08757,1.0877,4675.2300000000005
2024-01-11 15:00:00-10:00,1.08771,1.0878,1.08708,1.08716,9087.61
2024-01-11 16:00:00-10:00,1.08716,1.0875,1.08708,1.08729,9563.41
2024-01-11 17:00:00-10:00,1.08729,1.08775,1.08679,1.08679,8149.2
2024-01-11 18:00:00-10:00,1.08679,1.0868,1.08573,1.08622,14444.52
2024-01-11 19:00:00-10:00,1.08622,1.08684,1.0858,1.08583,9821.25
2024-01-11 20:00:00-10:00,1.08582,1.08611,1.08524,1.08606,10241.75
2024-01-11 21:00:00-10:00,1.08607,1.08693,1.08588,1.08679,6245.59
2024-01-11 22:00:00-10:00,1.0868,1.09057,1.08596,1.08861,39173.2701
2024-01-11 23:00:00-10:00,1.08862,1.08896,1.08655,1.08693,31483.87
2024-01-13 00:00:00-10:00,1.09552,1.09849,1.09526,1.09757,38932.84
2024-01-13 01:00:00-10:00,1.09755,1.09868,1.09623,1.09661,32810.09
2024-01-13 02:00:00-10:00,1.09662,1.09738,1.09582,1.09583,21612.27
2024-01-13 03:00:00-10:00,1.09582,1.09587,1.0947,1.09496,14101.94
2024-01-13 04:00:00-10:00,1.09496,1.09596,1.09491,1.09594,8456.42
2024-01-13 05:00:00-10:00,1.09593,1.09633,1.09536,1.09559,7643.66
2024-01-13 06:00:00-10:00,1.09559,1.09563,1.09504,1.09512,5370.37
2024-01-13 07:00:00-10:00,1.09511,1.09526,1.09481,1.09483,5400.0
2024-01-15 07:00:00-10:00,1.09483,1.09483,1.09483,1.09483,0.0
2024-01-15 08:00:00-10:00,1.0948,1.09502,1.09444,1.09495,2426.15
2024-01-15 09:00:00-10:00,1.09495,1.09495,1.0944,1.09451,3147.19
2024-01-15 10:00:00-10:00,1.09451,1.0954,1.09407,1.09534,9429.82
2024-01-15 11:00:00-10:00,1.09533,1.09561,1.09494,1.09547,7249.65
2024-01-15 12:00:00-10:00,1.09548,1.09655,1.09548,1.09648,6896.01
2024-01-15 13:00:00-10:00,1.09651,1.09675,1.09635,1.09643,6482.59
2024-01-15 14:00:00-10:00,1.09642,1.09643,1.09587,1.09628,3589.81
2024-01-15 15:00:00-10:00,1.09629,1.09659,1.09607,1.09639,4674.34
2024-01-15 16:00:00-10:00,1.0964,1.09666,1.09625,1.09639,6548.68
2024-01-15 17:00:00-10:00,1.09637,1.09662,1.09515,1.09533,14850.81
2024-01-15 18:00:00-10:00,1.09535,1.09649,1.09535,1.09579,16114.4
2024-01-15 19:00:00-10:00,1.0958,1.09588,1.0943,1.09466,14219.59
2024-01-15 20:00:00-10:00,1.09465,1.09466,1.09335,1.094,14204.48
2024-01-15 21:00:00-10:00,1.094,1.09489,1.09399,1.09453,9989.39
2024-01-15 22:00:00-10:00,1.09453,1.09589,1.09438,1.09538,13248.92
2024-01-15 23:00:00-10:00,1.09537,1.09541,1.09443,1.09505,13886.09
2024-01-16 00:00:00-10:00,1.09505,1.09519,1.09385,1.09433,11216.39
2024-01-16 01:00:00-10:00,1.09433,1.09508,1.09381,1.09496,13832.67
2024-01-16 02:00:00-10:00,1.09497,1.09523,1.09466,1.09472,7898.37
2024-01-16 03:00:00-10:00,1.09472,1.09524,1.0946,1.09481,3263.45
2024-01-16 04:00:00-10:00,1.0948,1.09528,1.09477,1.09528,773.15
2024-01-16 05:00:00-10:00,1.09528,1.09536,1.09497,1.09504,2003.83
2024-01-16 06:00:00-10:00,1.09506,1.09517,1.09491,1.09517,1577.64
2024-01-16 07:00:00-10:00,1.09516,1.09517,1.09489,1.09494,818.48
2024-01-16 08:00:00-10:00,1.09494,1.09504,1.09454,1.09488,12451.35
2024-01-16 09:00:00-10:00,1.09493,1.0951,1.09447,1.09449,4859.06
2024-01-16 10:00:00-10:00,1.09447,1.09461,1.09191,1.09196,9722.05
2024-01-16 11:00:00-10:00,1.09197,1.09315,1.09154,1.09275,13618.14
2024-01-16 12:00:00-10:00,1.09276,1.09276,1.09215,1.09238,8416.44
2024-01-16 13:00:00-10:00,1.09238,1.09253,1.09161,1.09189,5497.14
2024-01-16 14:00:00-10:00,1.09187,1.092,1.09134,1.09175,4290.08
2024-01-16 15:00:00-10:00,1.09175,1.09185,1.09126,1.09153,6456.18
2024-01-16 16:00:00-10:00,1.09153,1.09215,1.09127,1.09172,7346.059999999999
2024-01-16 17:00:00-10:00,1.09176,1.09265,1.09086,1.09184,13563.91
2024-01-16 18:00:00-10:00,1.09184,1.09233,1.08944,1.09046,30177.15
2024-01-16 19:00:00-10:00,1.09045,1.09045,1.08839,1.0886,27426.46
2024-01-16 20:00:00-10:00,1.08864,1.08893,1.08792,1.08811,14650.57
2024-01-16 21:00:00-10:00,1.08811,1.08947,1.08739,1.08922,16987.73
2024-01-16 22:00:00-10:00,1.08923,1.08933,1.08837,1.08862,15671.78
2024-01-16 23:00:00-10:00,1.08863,1.08979,1.08716,1.08741,39898.8898
2024-01-17 00:00:00-10:00,1.0874,1.08892,1.08665,1.08724,41820.9901
2024-01-17 01:00:00-10:00,1.08726,1.08882,1.08656,1.08857,22675.19
2024-01-17 02:00:00-10:00,1.08856,1.08946,1.0862,1.08809,54843.9904
2024-01-17 03:00:00-10:00,1.0881,1.08828,1.08628,1.08629,21548.56
2024-01-17 04:00:00-10:00,1.08629,1.0877,1.08628,1.08699,12297.38
2024-01-17 05:00:00-10:00,1.087,1.08747,1.08677,1.08736,9692.73
2024-01-17 06:00:00-10:00,1.08737,1.08756,1.087,1.08714,12082.31
2024-01-17 07:00:00-10:00,1.08716,1.08774,1.08714,1.08745,2480.2
2024-01-17 08:00:00-10:00,1.08744,1.08771,1.08721,1.08757,4489.49
2024-01-17 09:00:00-10:00,1.08754,1.08786,1.08749,1.08784,1393.6
2024-01-17 10:00:00-10:00,1.08786,1.08788,1.08723,1.08779,5385.57
2024-01-17 11:00:00-10:00,1.08778,1.08822,1.08733,1.08772,9181.32
2024-01-17 12:00:00-10:00,1.08774,1.08844,1.08738,1.08747,6182.18
2024-01-17 13:00:00-10:00,1.08747,1.08747,1.08651,1.08663,7840.28
2024-01-17 14:00:00-10:00,1.08662,1.08711,1.08647,1.08709,5397.74
2024-01-17 15:00:00-10:00,1.08709,1.08721,1.08607,1.08647,8989.83
2024-01-17 16:00:00-10:00,1.08649,1.08649,1.08554,1.08623,10699.35
2024-01-17 17:00:00-10:00,1.08625,1.08737,1.08586,1.08701,20222.1
2024-01-17 18:00:00-10:00,1.08701,1.08814,1.08662,1.08667,25228.22
2024-01-17 19:00:00-10:00,1.08668,1.08786,1.08609,1.08766,17486.94
2024-01-17 20:00:00-10:00,1.08764,1.08839,1.0867,1.08717,16136.45
2024-01-17 21:00:00-10:00,1.08719,1.08831,1.08697,1.08785,10069.62
2024-01-17 22:00:00-10:00,1.08785,1.08813,1.08694,1.08743,10622.01
2024-01-17 23:00:00-10:00,1.08744,1.08785,1.08512,1.08638,39392.3
2024-01-18 00:00:00-10:00,1.08639,1.08702,1.08477,1.08488,33401.53
2024-01-18 01:00:00-10:00,1.08488,1.08708,1.08445,1.0849,32211.47
2024-01-18 02:00:00-10:00,1.08489,1.08646,1.08476,1.08572,23120.68
2024-01-18 03:00:00-10:00,1.08573,1.087,1.08568,1.08669,14013.77
2024-01-18 04:00:00-10:00,1.08671,1.08673,1.08565,1.08657,14172.05
2024-01-18 05:00:00-10:00,1.08657,1.08787,1.08657,1.08738,9859.85
2024-01-18 06:00:00-10:00,1.08737,1.0882,1.08702,1.0881,9194.84
2024-01-18 07:00:00-10:00,1.08809,1.08827,1.08808,1.08818,2323.28
2024-01-18 08:00:00-10:00,1.08816,1.08829,1.08792,1.08803,8224.94
2024-01-18 09:00:00-10:00,1.08804,1.0886,1.08804,1.0886,2928.81
2024-01-18 10:00:00-10:00,1.08861,1.08942,1.08802,1.08938,7789.9
2024-01-18 11:00:00-10:00,1.08939,1.09008,1.08923,1.0896,17374.98
2024-01-18 12:00:00-10:00,1.08961,1.09028,1.0893,1.08933,8704.82
2024-01-18 13:00:00-10:00,1.08932,1.0898,1.08905,1.08954,7347.76
2024-01-18 14:00:00-10:00,1.08953,1.08963,1.08911,1.08941,5378.86
2024-01-18 15:00:00-10:00,1.0894,1.08961,1.08904,1.08947,7219.64
2024-01-18 16:00:00-10:00,1.08948,1.09067,1.08947,1.09039,9173.77
2024-01-18 17:00:00-10:00,1.0904,1.09063,1.08863,1.08881,14670.54
2024-01-18 18:00:00-10:00,1.08878,1.08889,1.08775,1.08797,17694.8
2024-01-18 19:00:00-10:00,1.08797,1.08995,1.08766,1.08845,17654.84
2024-01-18 20:00:00-10:00,1.08845,1.08959,1.08828,1.08949,11552.13
2024-01-18 21:00:00-10:00,1.08948,1.08953,1.08846,1.08891,10188.55
2024-01-18 22:00:00-10:00,1.0889,1.08939,1.08746,1.08774,14958.6
2024-01-18 23:00:00-10:00,1.08774,1.08775,1.08504,1.08524,35734.1801
2024-01-19 00:00:00-10:00,1.08523,1.08688,1.08492,1.08594,46720.45
2024-01-19 01:00:00-10:00,1.08595,1.0868,1.08466,1.08521,42287.9001
2024-01-19 02:00:00-10:00,1.08519,1.08701,1.08504,1.08618,27938.87
2024-01-19 03:00:00-10:00,1.08617,1.08644,1.08501,1.08596,15245.29
2024-01-19 04:00:00-10:00,1.08591,1.08658,1.08542,1.08637,13435.1
2024-01-19 05:00:00-10:00,1.08636,1.08691,1.08601,1.08617,14582.69
2024-01-19 06:00:00-10:00,1.08617,1.08694,1.08607,1.0869,9825.16
2024-01-19 07:00:00-10:00,1.08689,1.08773,1.08684,1.08757,4040.71
2024-01-19 08:00:00-10:00,1.08757,1.0876,1.087,1.08722,3771.7275
2024-01-19 09:00:00-10:00,1.08724,1.08804,1.08724,1.08799,1931.64
2024-01-19 10:00:00-10:00,1.088,1.08817,1.08777,1.08798,5390.36
2024-01-19 11:00:00-10:00,1.08799,1.08873,1.08762,1.08855,6106.62
2024-01-19 12:00:00-10:00,1.08854,1.08896,1.08826,1.08881,7258.85
2024-01-19 13:00:00-10:00,1.08882,1.08893,1.08854,1.08889,5467.45
2024-01-19 14:00:00-10:00,1.0889,1.08894,1.08853,1.08864,3666.63
2024-01-19 15:00:00-10:00,1.08865,1.0887,1.08795,1.08808,6990.65
2024-01-19 16:00:00-10:00,1.08809,1.08822,1.08754,1.08809,8400.01
2024-01-19 17:00:00-10:00,1.08809,1.08862,1.08745,1.08794,12198.64
2024-01-19 18:00:00-10:00,1.08793,1.08818,1.08681,1.08771,13360.37
2024-01-19 19:00:00-10:00,1.08771,1.08849,1.08714,1.08829,13326.41
2024-01-19 20:00:00-10:00,1.08827,1.08849,1.0873,1.08808,11674.9
2024-01-19 21:00:00-10:00,1.08809,1.0893,1.08791,1.08873,9134.12
2024-01-19 22:00:00-10:00,1.08873,1.0888,1.088,1.08826,8978.74
2024-01-19 23:00:00-10:00,1.08825,1.08896,1.08754,1.08805,18775.88
2024-01-20 00:00:00-10:00,1.08806,1.08837,1.08656,1.08801,25014.33
2024-01-20 01:00:00-10:00,1.08798,1.089,1.08697,1.08825,36878.87
2024-01-20 02:00:00-10:00,1.08824,1.08879,1.08806,1.08866,18627.47
2024-01-20 03:00:00-10:00,1.08867,1.08933,1.088,1.08896,18705.94
2024-01-20 04:00:00-10:00,1.08896,1.08963,1.08859,1.0892,6486.21
2024-01-20 05:00:00-10:00,1.08921,1.08947,1.0888,1.08922,8909.23
2024-01-20 06:00:00-10:00,1.08924,1.08957,1.08899,1.0895,6667.27
